label,x,y,z,w,h,l,roll,pitch,yaw
125,0.355675,0.129019,-0.479554,0.027309,0.031842,0.031872,1.019868,-0.492965,1.580496
125,0.014044,-0.020752,-0.205868,0.009707,0.010822,0.009826,0.769999,-0.842525,-2.485619
125,-0.015461,0.158629,-0.520398,0.010982,0.010458,0.011354,0.842360,0.770190,2.585768
125,0.194307,0.011591,-0.272673,0.019115,0.022288,0.022309,-2.557013,-0.506528,1.564515
125,0.070216,0.012280,-0.275395,0.021351,0.020205,0.021711,2.642636,-0.506967,1.576244
250,-0.125961,0.067650,-0.370853,0.028273,0.026756,0.028750,1.531638,-0.497816,1.582171
250,-0.001548,0.039657,-0.319634,0.023335,0.027208,0.027233,1.941545,-0.501827,1.581407
250,0.185832,0.153167,-0.517197,0.033455,0.039008,0.039044,-0.327699,-0.488715,1.567133
250,0.062199,-0.019218,-0.203486,0.035605,0.033906,0.036814,2.804194,-0.507620,1.574565
250,0.422065,0.125140,-0.477950,0.026737,0.025302,0.027188,0.861369,-0.491682,1.579434
