label,x,y,z,w,h,l,roll,pitch,yaw
250,0.146982,0.035658,-0.333147,0.030345,0.033828,0.030715,-1.688120,-0.279038,1.560469
125,0.313286,0.086064,-0.515619,0.011274,0.010669,0.011464,1.115828,0.896697,2.776529
125,0.260981,0.017708,-0.285586,0.021507,0.025077,0.025101,1.856812,-0.376207,1.867703
125,0.506314,0.110692,-0.564706,0.048044,0.042234,0.045933,-0.304621,-0.268315,1.567678
250,0.392224,0.093251,-0.523905,0.036416,0.040596,0.036860,0.231734,-0.177719,1.595342
125,0.095465,0.032081,-0.356723,0.010239,0.011939,0.011950,-1.551803,-0.277678,1.560399
125,0.142155,0.035692,-0.365099,0.014317,0.012585,0.013688,-1.285726,0.027207,0.157937
125,-0.025924,0.087964,-0.516280,0.030480,0.033978,0.030852,0.067351,-0.267876,1.571496
125,0.145459,0.016544,-0.293177,0.016878,0.018816,0.017084,-1.529755,-0.462319,0.514640
250,-0.102186,0.076623,-0.469904,0.039242,0.037137,0.039905,0.614426,-0.269687,1.576791
250,0.245656,0.090971,-0.537926,0.028868,0.027319,0.029355,0.744308,-0.101585,1.740912
