label,x,y,z,w,h,l,roll,pitch,yaw
250,0.041597,0.124750,-0.538503,0.035505,0.031212,0.033945,-0.269154,-0.256811,1.568040
250,-0.122092,0.041350,-0.234733,0.039341,0.037230,0.040005,2.375922,-0.273666,1.577980
250,-0.138320,0.096807,-0.437421,0.034428,0.038379,0.034848,0.903370,-0.260269,1.578938
125,0.226992,0.112895,-0.518432,0.020182,0.023532,0.023553,1.224328,0.683450,2.917443
250,0.333480,0.112206,-0.495785,0.033714,0.029637,0.032232,0.561409,-0.183349,1.625105
125,0.193119,0.104075,-0.469639,0.011274,0.010669,0.011464,-1.259133,0.538102,0.163634
125,0.083517,0.085105,-0.433936,0.014630,0.016310,0.014809,-1.214218,0.716187,0.239845
125,0.069332,0.045052,-0.279015,0.017371,0.020254,0.020273,-2.256664,-0.272792,1.562775
250,0.193189,0.077479,-0.380276,0.030541,0.029084,0.031578,-1.372550,-0.251894,1.491731
250,0.107702,0.115517,-0.509819,0.031098,0.036260,0.036294,-0.617105,-0.258299,1.564798
250,0.457773,0.107995,-0.484085,0.036224,0.034281,0.036836,-0.155057,-0.256570,1.569196
250,0.203779,0.078109,-0.385273,0.027205,0.030328,0.027537,1.271675,-0.117474,2.171888
