label,x,y,z,w,h,l,roll,pitch,yaw
125,0.244770,0.122377,-0.435753,0.032751,0.031188,0.033863,1.169827,-0.359552,1.669098
250,0.393795,0.116699,-0.407517,0.040861,0.035920,0.039065,1.000731,-0.390992,1.579923
250,0.379829,0.132484,-0.452754,0.038744,0.036896,0.040060,0.809029,-0.389483,1.578641
125,0.024446,-0.006265,-0.127321,0.010000,0.008791,0.009561,0.300582,-1.154694,-1.897541
125,-0.150196,0.130653,-0.449287,0.037967,0.036155,0.039256,1.057947,-0.391483,1.580242
125,-0.064725,-0.006120,-0.134217,0.018523,0.021598,0.021618,0.838227,-0.955399,-2.508068
250,0.099301,0.009327,-0.162499,0.035801,0.034093,0.037017,-2.901668,-0.550743,1.530115
250,0.158860,0.134234,-0.448733,0.039261,0.045778,0.045820,-0.728201,-0.388920,1.563582
250,0.212678,0.075077,-0.319634,0.030255,0.035276,0.035309,-1.732033,-0.398000,1.560097
250,0.205014,0.159408,-0.517810,0.034835,0.038834,0.035260,-0.615423,-0.145306,1.377264
250,0.430626,0.167416,-0.541250,0.034429,0.032786,0.035598,0.334560,-0.386931,1.574356
