label,x,y,z,w,h,l,roll,pitch,yaw
125,0.069770,0.146134,-0.425420,0.032751,0.031188,0.033863,1.171909,-0.339641,1.668385
250,0.218795,0.141022,-0.397076,0.040861,0.035920,0.039065,1.000927,-0.370985,1.579850
250,0.204829,0.155898,-0.442620,0.038744,0.036896,0.040060,0.809197,-0.369476,1.578578
125,-0.325196,0.154138,-0.439117,0.037967,0.036155,0.039256,1.058150,-0.371477,1.580167
250,0.148941,0.084481,-0.267323,0.030560,0.034068,0.030933,-1.799805,-0.392345,1.501028
250,-0.075699,0.038574,-0.149958,0.035801,0.034093,0.037017,-2.902612,-0.530752,1.530601
250,-0.016140,0.157729,-0.438635,0.039261,0.045778,0.045820,-0.728356,-0.368913,1.563639
250,0.037678,0.101167,-0.308378,0.030255,0.035276,0.035309,-1.732264,-0.377994,1.560184
250,0.030014,0.181516,-0.508201,0.034835,0.038834,0.035260,-0.619301,-0.125671,1.377788
250,0.255626,0.189053,-0.531797,0.034429,0.032786,0.035598,0.334637,-0.366924,1.574328
