label,x,y,z,w,h,l,roll,pitch,yaw
250,-0.323633,-0.008942,-0.388285,0.032827,0.031066,0.033381,1.472550,-0.267856,1.581119
125,-0.501447,0.031334,-0.530925,0.033991,0.032369,0.035145,-0.222242,-0.259070,1.568510
125,-0.372506,0.000509,-0.412238,0.038001,0.036188,0.039291,-1.288452,-0.266050,1.560835
125,-0.180512,-0.030143,-0.337668,0.014785,0.012997,0.014136,1.914324,-0.272203,1.580563
125,-0.231708,0.022228,-0.501130,0.011274,0.010669,0.011464,1.201871,0.742894,2.885799
125,0.023077,-0.035727,-0.283129,0.036572,0.034827,0.037813,-2.218899,-0.274869,1.562527
125,0.110778,-0.008971,-0.407749,0.021255,0.020115,0.021614,-1.328971,-0.231398,1.398901
125,0.039191,-0.053343,-0.220341,0.032448,0.028524,0.031022,-2.431630,-0.276413,1.564036
250,-0.208413,0.032765,-0.518854,0.039494,0.044027,0.039976,0.639592,-0.260804,1.576988
250,-0.324925,-0.029974,-0.319683,0.027327,0.026023,0.028254,-1.792669,-0.271037,1.560678
