label,x,y,z,w,h,l,roll,pitch,yaw
250,0.181402,0.081629,-0.265341,0.037493,0.035482,0.038126,-1.882190,-0.441778,1.560282
125,0.468761,0.189103,-0.503203,0.012804,0.011256,0.012241,-0.633505,1.015705,0.858079
125,0.003717,0.146042,-0.425793,0.010982,0.010458,0.011354,-0.797140,0.917414,0.659685
125,-0.081609,0.034550,-0.177734,0.010982,0.010458,0.011354,0.365403,-1.098670,-1.976538
125,-0.152476,0.134062,-0.392811,0.018521,0.021596,0.021616,1.019471,-0.433472,1.580206
125,-0.191374,0.091041,-0.308660,0.015303,0.014573,0.015823,1.582459,-0.488375,2.034926
125,0.068422,0.179230,-0.486776,0.021250,0.023690,0.021510,-0.612531,-0.430519,1.564446
125,-0.115377,0.175111,-0.477399,0.025194,0.023992,0.026050,0.363971,-0.171409,1.682570
125,0.101534,0.076741,-0.254234,0.036839,0.035081,0.038090,-2.089048,-0.443664,1.561201
250,0.003225,0.171257,-0.447943,0.044377,0.042260,0.045884,-0.388256,-0.429440,1.566615
250,0.009132,0.190456,-0.490514,0.036722,0.042818,0.042857,-0.324057,-0.429216,1.567279
250,-0.230631,0.061972,-0.224170,0.032718,0.036473,0.033117,1.994460,-0.600507,1.902985
250,0.431526,0.191649,-0.491953,0.045145,0.042723,0.045907,-0.176268,-0.428849,1.568860
250,0.315419,0.154780,-0.430208,0.025295,0.022236,0.024183,0.676100,-0.430902,1.577708
