label,x,y,z,w,h,l,roll,pitch,yaw
250,0.006597,0.246328,-0.498568,0.035505,0.031212,0.033945,-0.268164,-0.565064,1.567640
250,-0.157092,0.074697,-0.234420,0.039341,0.037230,0.040005,2.373313,-0.581911,1.579076
250,-0.173320,0.189034,-0.410729,0.034428,0.038379,0.034848,0.900438,-0.568511,1.580132
125,0.191992,0.228943,-0.483040,0.020182,0.023532,0.023553,0.862456,0.581665,2.701695
250,0.298480,0.221415,-0.461669,0.033714,0.029637,0.032232,0.542732,-0.491105,1.631359
125,0.158119,0.205734,-0.439223,0.011274,0.010669,0.011464,-0.918131,0.462190,0.328511
125,0.048517,0.176827,-0.410959,0.014630,0.016310,0.014809,-0.846969,0.607971,0.467533
125,0.034332,0.091659,-0.275492,0.017371,0.020254,0.020273,-2.253752,-0.581035,1.561555
250,0.158189,0.153280,-0.362142,0.030541,0.029084,0.031578,-1.344280,-0.559065,1.480446
250,0.072702,0.228828,-0.474038,0.031098,0.036260,0.036294,-0.614949,-0.566547,1.563923
250,0.422773,0.213853,-0.451799,0.036224,0.034281,0.036836,-0.154482,-0.564824,1.568963
250,0.168779,0.155396,-0.366712,0.027205,0.030328,0.027537,1.086695,-0.368452,2.216863
