label,x,y,z,w,h,l,roll,pitch,yaw
125,-0.367045,0.174244,-0.477462,0.011274,0.010669,0.011464,-0.343623,0.982894,1.164685
125,-0.375315,0.208760,-0.520957,0.037683,0.035661,0.038319,-0.123029,-0.539498,1.569358
125,-0.283161,0.056947,-0.278742,0.027101,0.023824,0.025910,-2.176058,-0.555132,1.561154
250,-0.480277,0.201504,-0.523725,0.022167,0.021109,0.022919,0.333735,0.287167,1.872716
125,-0.037583,0.030937,-0.244291,0.010982,0.010458,0.011354,0.750178,-0.775885,-2.497130
125,0.209465,0.079176,-0.316024,0.011430,0.010885,0.011819,-1.008319,-0.204290,-0.127201
125,0.105380,-0.006964,-0.176504,0.028121,0.026779,0.029076,-2.826904,-0.752757,1.494298
125,0.140053,0.189345,-0.492896,0.033330,0.031541,0.033892,-0.489231,-0.540601,1.565286
250,-0.011586,0.194353,-0.499441,0.030991,0.027243,0.029629,0.332344,-0.539972,1.574622
250,0.145529,0.046747,-0.260627,0.028630,0.025168,0.027372,-2.387946,-0.556728,1.562773
250,0.171512,0.161519,-0.452705,0.024513,0.021549,0.023436,-0.663844,-0.184255,1.228243
250,-0.141394,0.088270,-0.325503,0.029796,0.034741,0.034773,1.700959,-0.550750,1.582423
