label,x,y,z,w,h,l,roll,pitch,yaw
125,-0.000937,-0.042140,-0.223049,0.010875,0.012680,0.012691,-0.361374,-1.233343,-1.189804
125,0.163311,-0.012205,-0.275070,0.009875,0.011008,0.009995,-1.221131,-0.441721,-0.154641
125,-0.177721,0.051838,-0.499800,0.033089,0.031511,0.034213,0.788736,-0.020271,1.884327
125,-0.030635,-0.051969,-0.189918,0.026182,0.024933,0.027071,3.073535,-0.624265,1.592616
125,0.040998,-0.045095,-0.210329,0.009707,0.010822,0.009826,-0.818166,-1.100590,-0.695654
250,0.149934,0.043234,-0.461694,0.040516,0.038342,0.041200,-1.008286,-0.270826,1.496079
125,-0.319949,0.047396,-0.476924,0.010000,0.008791,0.009561,-1.177830,0.628745,0.239131
125,-0.283606,0.058606,-0.531374,0.020798,0.019805,0.021504,-1.152198,0.704540,0.280550
250,-0.336387,0.004013,-0.344595,0.033103,0.036902,0.033507,-1.724582,-0.316427,1.560403
250,0.222897,0.024150,-0.399762,0.043706,0.041620,0.045190,-1.310291,-0.235864,1.185732
250,-0.080339,-0.031257,-0.236738,0.033213,0.029197,0.031754,2.719220,-0.324003,1.575108
