label,x,y,z,w,h,l,roll,pitch,yaw
125,0.318449,0.209489,-0.498487,0.023309,0.020490,0.022284,0.481873,0.038545,1.882335
125,0.331595,0.143499,-0.386327,0.017202,0.016279,0.017493,0.966281,-0.379920,1.787361
125,-0.047168,0.021661,-0.157108,0.009550,0.011135,0.011145,0.281326,-1.045448,-1.893178
125,0.151892,0.184617,-0.458107,0.010000,0.008791,0.009561,-0.947302,0.600288,0.385892
250,0.227143,0.137463,-0.362527,0.025895,0.030193,0.030221,1.325922,-0.470921,1.743938
125,-0.082695,0.049966,-0.193698,0.036535,0.032117,0.034929,2.730972,-0.511879,1.575352
125,-0.132735,0.087994,-0.271761,0.026487,0.030883,0.030912,2.097154,-0.507751,1.580664
125,0.135281,0.195912,-0.475500,0.011862,0.011296,0.012265,-0.891839,0.696305,0.477597
250,-0.191399,0.157191,-0.399930,0.024478,0.028541,0.028568,1.093440,-0.437749,1.724236
250,0.024022,-0.000012,-0.117337,0.024850,0.023664,0.025693,-2.984772,-0.512584,1.569014
250,-0.077944,0.209346,-0.479452,0.040523,0.035622,0.038742,0.354382,-0.493331,1.574756
250,0.062304,0.220907,-0.509813,0.031137,0.034711,0.031517,-0.358896,-0.493347,1.566788
250,0.003905,0.028151,-0.155700,0.035450,0.031163,0.033892,-3.022373,-0.801761,1.530581
