label,x,y,z,w,h,l,roll,pitch,yaw
125,-0.057609,0.076582,-0.377882,0.011274,0.010669,0.011464,1.083219,0.125186,3.075479
125,0.225135,0.069124,-0.379399,0.013479,0.012836,0.013937,-1.317617,-0.434871,1.292831
125,0.244453,0.130557,-0.475481,0.034707,0.033051,0.035885,-0.874571,-0.477034,1.562131
125,0.182383,0.110103,-0.455788,0.011255,0.012547,0.011392,-0.912641,0.707583,0.465685
125,-0.051705,0.114590,-0.443311,0.033020,0.029027,0.031569,0.957904,-0.477697,1.580035
250,0.167940,-0.044914,-0.142550,0.034760,0.033102,0.035940,-2.725799,-0.790929,1.422751
250,-0.027237,0.038688,-0.296899,0.039538,0.037416,0.040205,2.113948,-0.488619,1.580465
250,0.209677,0.091713,-0.396271,0.040095,0.038182,0.041456,-1.227565,-0.480090,1.560161
125,-0.194797,0.067001,-0.372505,0.014635,0.012865,0.013992,-1.388699,-0.454515,1.309676
125,-0.449269,0.130916,-0.485872,0.010000,0.008791,0.009561,0.776205,0.861375,2.483647
250,-0.270135,0.056510,-0.337693,0.032262,0.030531,0.032807,-1.827589,-0.485996,1.559873
250,-0.237870,0.110809,-0.432756,0.041155,0.038946,0.041849,-0.982097,-0.477897,1.561404
250,-0.125611,0.064405,-0.357450,0.026471,0.025208,0.027370,-1.581171,-0.483562,1.559503
250,0.140747,-0.010156,-0.209423,0.029535,0.025963,0.028237,-2.821618,-0.492927,1.567244
250,0.166635,0.013567,-0.241293,0.041969,0.036893,0.040124,-2.576921,-0.491887,1.564753
