label,x,y,z,w,h,l,roll,pitch,yaw
250,-0.342943,0.196117,-0.533437,0.028271,0.026754,0.028748,0.061239,-0.511716,1.571502
250,-0.210889,0.175308,-0.494979,0.027041,0.023771,0.025853,-0.616063,-0.513545,1.564132
125,0.030187,0.038801,-0.274651,0.011301,0.010694,0.011491,2.364221,-0.528839,1.578887
125,0.187257,0.142058,-0.450812,0.013936,0.016249,0.016264,-0.515888,0.440850,1.042746
125,0.050156,0.165625,-0.486464,0.018754,0.016486,0.017930,0.425038,-0.512592,1.575553
250,0.192544,0.006254,-0.201574,0.024801,0.028918,0.028944,-2.741322,-0.534850,1.564382
125,-0.280212,0.159530,-0.474520,0.022878,0.021650,0.023264,-0.338091,-0.512266,1.566971
125,-0.423772,0.168835,-0.480747,0.028519,0.033253,0.033283,0.554236,-0.513202,1.576867
125,-0.262051,0.205018,-0.543743,0.028472,0.033198,0.033229,-0.293179,-0.512126,1.567463
250,0.073985,0.181682,-0.499940,0.031516,0.036747,0.036781,0.257617,-0.512029,1.573735
