label,x,y,z,w,h,l,roll,pitch,yaw
250,0.111402,-0.009793,-0.287859,0.037493,0.035482,0.038126,-1.884038,-0.271635,1.560929
125,0.234829,-0.031667,-0.235937,0.018431,0.016202,0.017621,2.455403,-0.459377,1.728074
125,-0.066283,0.026521,-0.456901,0.010982,0.010458,0.011354,-1.050534,1.007781,0.451156
125,-0.151609,-0.041357,-0.193545,0.010982,0.010458,0.011354,0.577983,-1.248462,-2.173224
125,-0.222476,0.020298,-0.422367,0.018521,0.021596,0.021616,1.021122,-0.263327,1.579640
125,-0.261374,-0.007852,-0.332146,0.015303,0.014573,0.015823,1.662805,-0.334925,2.002668
125,-0.001578,0.048903,-0.522623,0.021250,0.023690,0.021510,-0.613644,-0.260370,1.564824
125,-0.185377,0.046431,-0.512684,0.025194,0.023992,0.026050,0.382860,-0.002299,1.680926
125,0.031534,-0.012730,-0.276084,0.036839,0.035081,0.038090,-2.090735,-0.273520,1.561795
250,-0.066775,0.047620,-0.483001,0.044377,0.042260,0.045884,-0.388989,-0.259290,1.566863
250,-0.060868,0.059333,-0.528208,0.036722,0.042818,0.042857,-0.324673,-0.259065,1.567488
250,0.361526,0.060266,-0.529829,0.045145,0.042723,0.045907,-0.176607,-0.258698,1.568974
250,0.245419,0.034385,-0.462732,0.025295,0.022236,0.024183,0.677311,-0.260754,1.577296
