label,x,y,z,w,h,l,roll,pitch,yaw
250,-0.146614,0.013221,-0.279875,0.038893,0.037037,0.040214,-1.971672,-0.295705,1.561183
125,0.214385,0.008956,-0.308464,0.009550,0.011135,0.011145,-1.240281,-0.481269,-0.157507
125,0.205753,0.018312,-0.351631,0.010000,0.008791,0.009561,-1.277870,-0.086851,-0.026155
125,0.244769,0.080042,-0.511924,0.029629,0.026046,0.028327,-0.647883,-0.283821,1.564495
250,-0.024175,0.019415,-0.305246,0.030753,0.035858,0.035891,1.912352,-0.295153,1.580635
250,-0.029196,0.069248,-0.478057,0.026970,0.031447,0.031476,0.860229,-0.285276,1.578711
125,-0.250222,0.027034,-0.367388,0.011202,0.009847,0.010710,-1.407949,-0.270103,1.411849
125,-0.084331,0.027185,-0.341025,0.014769,0.014064,0.015270,-1.278439,-0.061422,-0.018473
125,-0.196231,0.005415,-0.246682,0.038884,0.043347,0.039358,-2.266070,-0.298205,1.562779
125,-0.236194,0.104840,-0.599665,0.027920,0.024544,0.026693,-0.359679,0.356795,1.335078
250,-0.127693,0.083155,-0.533133,0.028542,0.027181,0.029511,-0.808491,0.210406,1.050213
250,-0.102617,0.043507,-0.374429,0.038791,0.034100,0.037086,-1.474626,-0.290845,1.560403
250,-0.331101,0.079915,-0.504823,0.033488,0.029438,0.032016,0.010833,-0.281790,1.570910
250,0.027706,0.014894,-0.290309,0.036833,0.034857,0.037455,2.195827,-0.297651,1.579264
250,-0.050539,-0.005701,-0.227683,0.031989,0.030463,0.033075,2.232453,-0.297944,1.579034
