label,x,y,z,w,h,l,roll,pitch,yaw
125,-0.152358,0.145838,-0.297180,0.011274,0.010669,0.011464,-1.022052,-0.119570,-0.072799
125,-0.158143,0.109453,-0.230824,0.033020,0.029027,0.031569,-2.172812,-0.550068,1.561162
250,-0.378329,0.284360,-0.522488,0.034760,0.033102,0.035940,0.287110,-0.230263,1.678038
250,-0.182873,0.195568,-0.371425,0.039538,0.037416,0.040205,-1.016410,-0.539142,1.560858
125,-0.015186,0.145604,-0.308348,0.014635,0.012865,0.013992,1.493372,-0.542932,1.845106
125,0.151663,0.074591,-0.191904,0.009707,0.010822,0.009826,0.033070,-1.026080,-1.609457
125,0.236203,0.254005,-0.477982,0.025318,0.028224,0.025627,-0.342752,0.051307,1.335080
250,0.060095,0.170051,-0.335420,0.032262,0.030531,0.032807,1.304678,-0.541783,1.582075
250,0.028004,0.116690,-0.239768,0.041155,0.038946,0.041849,2.151661,-0.549894,1.580569
250,-0.084395,0.157095,-0.318255,0.026471,0.025208,0.027370,1.550712,-0.544214,1.582484
125,-0.365324,0.235000,-0.442659,0.011274,0.010669,0.011464,0.607747,0.888142,2.301658
250,-0.351016,0.245087,-0.458214,0.029535,0.025963,0.028237,0.318023,-0.534889,1.574452
250,-0.376842,0.230037,-0.421400,0.041969,0.036893,0.040124,0.560238,-0.535922,1.577008
