label,x,y,z,w,h,l,roll,pitch,yaw
125,-0.052045,0.127883,-0.486809,0.011274,0.010669,0.011464,-0.482171,1.119823,1.044083
125,-0.252398,0.060524,-0.332287,0.017211,0.016287,0.017501,1.569025,-0.412855,1.874032
125,-0.060315,0.155369,-0.535056,0.037683,0.035661,0.038319,-0.123266,-0.386532,1.569464
125,-0.221613,0.059701,-0.332827,0.012819,0.014947,0.014961,1.405167,-0.388386,2.346274
125,0.031839,0.042234,-0.272538,0.027101,0.023824,0.025910,-2.177655,-0.402173,1.561891
250,-0.299420,0.150709,-0.526585,0.035301,0.033407,0.035897,0.813720,-0.349624,1.625068
125,0.455053,0.140456,-0.504365,0.033330,0.031541,0.033892,-0.490138,-0.387638,1.565693
250,0.303414,0.144408,-0.511596,0.030991,0.027243,0.029629,0.332973,-0.387007,1.574340
250,0.173606,0.066066,-0.323525,0.029796,0.034741,0.034773,1.702880,-0.397794,1.581543
250,-0.017019,0.005618,-0.192572,0.021892,0.019244,0.020929,-2.621640,-0.804745,1.333705
