label,x,y,z,w,h,l,roll,pitch,yaw
125,0.006137,0.012212,-0.284674,0.010000,0.008791,0.009561,-0.905722,-0.864562,-0.537974
125,0.109389,0.071225,-0.416330,0.015204,0.014389,0.015461,-1.134049,0.327636,0.149108
125,0.085885,0.004448,-0.248931,0.009550,0.011135,0.011145,-1.043048,-0.651331,-0.339681
125,-0.228212,0.017667,-0.263238,0.036483,0.032071,0.034879,2.087825,-0.417014,1.580284
250,-0.129879,0.019767,-0.284810,0.022997,0.020216,0.021986,2.364181,-0.419193,1.578452
250,0.140301,0.045558,-0.340651,0.028666,0.027298,0.029639,-1.600225,-0.422742,1.393101
125,0.497177,0.131031,-0.533052,0.010982,0.010458,0.011354,-0.805529,0.954352,0.664743
125,0.286353,0.063335,-0.394743,0.014904,0.013102,0.014249,1.169311,-0.326067,1.816745
250,0.373017,0.084838,-0.419837,0.038862,0.036777,0.039518,0.365744,-0.402719,1.574700
250,-0.156992,0.079416,-0.406910,0.034169,0.038090,0.034586,1.096421,-0.407504,1.580505
250,-0.131793,-0.000212,-0.245081,0.018502,0.020626,0.018728,2.420575,-0.715796,1.840124
