label,x,y,z,w,h,l,roll,pitch,yaw
250,-0.147451,0.087177,-0.390057,0.026399,0.024982,0.026844,1.237295,-0.366799,1.580932
125,0.255270,0.102689,-0.449051,0.009550,0.011135,0.011145,1.147610,0.493503,2.931384
125,0.279398,0.070293,-0.361812,0.012718,0.014829,0.014843,1.192439,-0.023922,2.852311
125,0.263097,0.080154,-0.383205,0.018527,0.017643,0.019156,1.163420,-0.115632,2.350081
125,0.222791,0.097731,-0.428303,0.019434,0.018391,0.019762,1.174910,0.354358,2.997572
125,0.248748,0.058173,-0.295287,0.037294,0.041575,0.037750,1.847575,-0.372806,1.581114
125,-0.074736,0.074610,-0.383720,0.010000,0.008791,0.009561,1.149770,0.484462,2.935984
125,-0.201950,0.125745,-0.491192,0.025703,0.024476,0.026575,0.809447,-0.082280,1.900843
125,0.024068,-0.008958,-0.143438,0.022511,0.026248,0.026272,-2.804434,-1.059846,1.337687
250,-0.266465,0.071843,-0.340576,0.035460,0.033557,0.036058,1.506935,-0.365537,1.815405
250,0.401452,0.142856,-0.516057,0.035922,0.031578,0.034343,0.183778,-0.360224,1.572757
