label,x,y,z,w,h,l,roll,pitch,yaw
250,-0.118958,0.155881,-0.384824,0.027776,0.032386,0.032416,-1.215988,-0.433792,1.560446
250,-0.264184,0.190519,-0.458320,0.032959,0.031387,0.034078,-0.204656,-0.427456,1.568553
125,-0.028936,0.174311,-0.433572,0.016818,0.014784,0.016079,1.065586,0.505558,2.879879
125,0.085428,0.063974,-0.206003,0.011274,0.010669,0.011464,0.774200,-0.936949,-2.452384
125,0.015607,0.175723,-0.414113,0.038393,0.044766,0.044807,0.946054,-0.431412,1.579750
125,-0.047283,0.123587,-0.319419,0.025854,0.028822,0.026170,1.607868,-0.437640,1.581827
125,-0.156030,0.066047,-0.200987,0.020964,0.024444,0.024467,-2.336052,-0.488662,1.512530
125,-0.050537,0.087585,-0.243104,0.031591,0.030084,0.032664,-1.469413,-0.552417,0.648148
250,-0.315153,0.195983,-0.461396,0.041060,0.039101,0.042454,0.135419,-0.427338,1.572287
250,0.003927,0.143964,-0.346493,0.038130,0.044460,0.044501,1.401405,-0.435583,1.581677
250,0.296478,0.173003,-0.417827,0.030702,0.035798,0.035831,-0.942785,-0.431386,1.561864
