label,x,y,z,w,h,l,roll,pitch,yaw
125,0.028215,0.245723,-0.519392,0.010982,0.010458,0.011354,0.174121,1.051344,1.770721
125,0.281182,0.109941,-0.289962,0.015753,0.015002,0.016288,-1.052605,-0.161068,-0.091185
125,-0.196073,0.075291,-0.229267,0.009707,0.010822,0.009826,1.018081,-0.373007,-2.920478
125,0.047848,0.067844,-0.205032,0.025493,0.024276,0.026358,3.124780,-0.520826,1.570989
250,-0.167014,0.155740,-0.361654,0.023457,0.027351,0.027376,1.092983,-0.266537,2.296322
250,-0.037620,0.214106,-0.461728,0.030139,0.028701,0.031162,0.507149,-0.502092,1.576364
250,0.175811,0.155319,-0.359520,0.028020,0.026517,0.028493,-1.261967,-0.507813,1.559875
250,-0.278759,0.125260,-0.298704,0.031664,0.027835,0.030272,-1.794352,-0.513071,1.559618
250,-0.073348,0.070451,-0.193487,0.038952,0.034242,0.037240,2.439722,-0.518475,1.578198
250,-0.008918,0.258107,-0.537142,0.034821,0.032952,0.035408,0.221059,-0.376555,1.605340
