label,x,y,z,w,h,l,roll,pitch,yaw
250,-0.033994,0.119948,-0.503512,0.035598,0.031293,0.034033,0.850085,-0.317613,1.578723
250,0.077920,0.029883,-0.232210,0.037709,0.033148,0.036051,2.574802,-0.332644,1.576461
250,0.321731,0.072682,-0.357943,0.036754,0.042855,0.042894,-1.494862,-0.323461,1.560277
125,-0.126725,0.090618,-0.452091,0.013338,0.014869,0.013501,-1.191213,0.536085,0.201011
125,-0.128350,0.053803,-0.338408,0.015617,0.018209,0.018226,-1.370384,-0.266089,0.692447
125,-0.063444,0.092275,-0.453405,0.019262,0.018343,0.019916,-1.098615,0.275133,0.488626
250,-0.242517,0.133473,-0.545255,0.034252,0.038183,0.034670,-0.244053,-0.314500,1.568247
125,-0.012658,0.097594,-0.457658,0.009550,0.011135,0.011145,1.183796,0.566014,2.926417
125,0.046083,0.079133,-0.407879,0.018865,0.021031,0.019096,1.052944,-0.319265,1.579963
125,0.175054,0.116153,-0.516328,0.023564,0.022300,0.023962,-0.110432,-0.084728,1.543043
