label,x,y,z,w,h,l,roll,pitch,yaw
250,0.061367,0.096014,-0.377234,0.032827,0.031066,0.033381,1.469249,-0.544789,1.582436
125,-0.067565,0.011613,-0.254979,0.010916,0.012728,0.012740,-2.449565,-0.699326,1.427473
125,-0.307044,0.081929,-0.366649,0.011674,0.010262,0.011161,1.024686,0.033351,3.121330
125,-0.116448,0.173756,-0.503426,0.033991,0.032369,0.035145,-0.221515,-0.536018,1.568226
125,-0.280681,0.162597,-0.500916,0.018662,0.017661,0.018977,0.787485,0.744208,2.548140
125,-0.046132,0.020760,-0.267534,0.014724,0.017168,0.017184,-1.093486,-0.828313,-0.138393
125,0.012493,0.111654,-0.397690,0.038001,0.036188,0.039291,-1.285271,-0.542984,1.559571
125,0.204488,0.061781,-0.334343,0.014785,0.012997,0.014136,1.911194,-0.549138,1.581825
250,0.176587,0.171833,-0.491424,0.039494,0.044027,0.039976,0.637621,-0.537748,1.577761
250,-0.144817,-0.015224,-0.196391,0.025128,0.029299,0.029326,-3.081811,-0.680064,1.561422
250,0.060075,0.057027,-0.316997,0.027327,0.026023,0.028254,-1.789428,-0.547970,1.559375
