label,x,y,z,w,h,l,roll,pitch,yaw
250,0.548716,0.216987,-0.556359,0.021712,0.024204,0.021977,-0.761909,0.981232,0.716661
250,0.335867,0.193840,-0.502548,0.034190,0.032356,0.034767,0.481121,-0.405142,1.575851
125,0.141050,0.073331,-0.232518,0.009707,0.010822,0.009826,-1.080916,-0.545322,-0.269840
125,-0.016713,0.023014,-0.114326,0.029789,0.026187,0.028480,3.136119,-0.616675,1.572000
125,-0.218341,0.145917,-0.396713,0.031124,0.029639,0.032181,1.147008,-0.327049,1.802082
250,0.125544,0.146293,-0.394745,0.029705,0.026112,0.028399,-1.102323,-0.409504,1.561051
250,-0.207261,0.102093,-0.293967,0.030073,0.035065,0.035098,1.442448,-0.441653,2.338183
125,0.507239,0.190088,-0.516719,0.010982,0.010458,0.011354,-0.661195,1.035973,0.835611
125,0.252967,0.107355,-0.314314,0.023241,0.020431,0.022220,1.589234,-0.426584,1.788441
250,-0.066832,0.068934,-0.212048,0.039923,0.037781,0.040597,2.754564,-0.423265,1.574919
250,0.165877,0.172210,-0.447105,0.035192,0.030936,0.033645,-0.900424,-0.312249,1.426321
