label,x,y,z,w,h,l,roll,pitch,yaw
125,0.305942,0.097830,-0.372672,0.010982,0.010458,0.011354,-1.112061,0.217757,0.106295
125,0.122264,0.156064,-0.489877,0.011375,0.009999,0.010875,0.383517,0.325866,1.882053
125,0.192197,0.142723,-0.437763,0.030195,0.035208,0.035240,-0.019300,-0.437107,1.570583
125,0.061636,0.063525,-0.289197,0.019825,0.018761,0.020159,2.011759,-0.451393,1.580826
125,-0.037794,0.118310,-0.400848,0.019805,0.023093,0.023114,1.084701,-0.183631,2.241408
250,0.358552,0.098709,-0.349239,0.027264,0.031790,0.031819,-1.515315,-0.446020,1.546901
125,-0.050815,0.073339,-0.304139,0.015953,0.014024,0.015252,-1.115134,-0.187341,-0.091019
125,-0.101810,0.044208,-0.230990,0.032510,0.036242,0.032907,-2.198480,-0.493605,1.501271
250,-0.327568,0.178332,-0.506866,0.041343,0.039125,0.042041,0.349701,-0.437714,1.574596
250,0.183419,0.030957,-0.217370,0.021003,0.018463,0.020080,3.086658,-0.679522,1.584840
250,0.048030,0.132989,-0.412061,0.036112,0.040257,0.036552,1.061015,-0.442244,1.580477
