label,x,y,z,w,h,l,roll,pitch,yaw
125,-0.313014,0.070095,-0.312555,0.011042,0.012875,0.012887,1.110913,-0.175276,-3.055435
125,-0.003150,-0.000049,-0.180133,0.023309,0.020490,0.022284,-2.228799,-0.924416,1.035794
125,-0.180267,0.007804,-0.178973,0.037559,0.033017,0.035908,2.829165,-0.461827,1.574214
125,-0.016502,0.053385,-0.298766,0.017202,0.016279,0.017493,-1.965907,-0.553797,1.333752
250,-0.148059,0.181226,-0.547682,0.018208,0.021231,0.021250,0.249518,1.102899,1.848913
125,0.163332,0.018665,-0.223999,0.010000,0.008791,0.009561,1.004007,-0.619837,-2.787464
250,0.087912,0.069400,-0.317590,0.025895,0.030193,0.030221,-1.655536,-0.471597,1.397549
125,0.397446,0.156897,-0.486974,0.036535,0.032117,0.034929,-0.404919,-0.443121,1.566417
125,0.179976,0.011002,-0.204755,0.011862,0.011296,0.012265,0.950500,-0.719904,-2.701426
250,0.290584,0.190290,-0.571725,0.024850,0.023664,0.025693,0.156796,-0.442432,1.572533
250,0.310776,0.175255,-0.526605,0.035450,0.031163,0.033892,0.087455,-0.152831,1.599565
125,-0.243669,0.056619,-0.301562,0.018138,0.015945,0.017341,1.979594,-0.456304,1.580999
250,-0.079282,0.185544,-0.554016,0.034049,0.032222,0.034624,-0.166532,-0.277317,1.538230
