label,x,y,z,w,h,l,roll,pitch,yaw
250,0.343478,0.122080,-0.408944,0.037493,0.035482,0.038126,1.252791,-0.371834,1.581004
125,-0.020252,0.117838,-0.426487,0.012647,0.011118,0.012091,0.912664,0.003287,2.109129
125,0.056536,0.022856,-0.167029,0.012804,0.011256,0.012241,0.717034,-1.063452,-2.354932
125,0.119677,0.171068,-0.533467,0.032528,0.036262,0.032925,0.025753,-0.364946,1.571073
125,0.012520,0.063631,-0.278061,0.020358,0.017896,0.019463,1.964160,-0.534264,1.916043
125,0.053872,0.128269,-0.426528,0.031211,0.034794,0.031592,0.647620,-0.366975,1.577280
125,0.120408,0.156319,-0.496636,0.030755,0.035860,0.035893,0.024483,-0.364946,1.571060
125,0.423327,0.126842,-0.420244,0.036839,0.035081,0.038090,1.046655,-0.369953,1.580100
250,0.093757,0.032803,-0.172961,0.045145,0.042723,0.045907,2.965405,-0.384789,1.572680
250,0.209749,0.052423,-0.242339,0.025295,0.022236,0.024183,-2.458480,-0.382707,1.564013
