label,x,y,z,w,h,l,roll,pitch,yaw
250,0.173933,0.117748,-0.466065,0.029192,0.027626,0.029685,-0.408156,-0.384082,1.566499
250,0.264826,0.115765,-0.456401,0.028802,0.033583,0.033614,-0.814658,-0.119277,1.248125
125,-0.253767,0.093269,-0.419856,0.015617,0.017409,0.015807,-0.798804,-0.386292,1.563039
125,-0.426819,0.140962,-0.525195,0.029871,0.028268,0.030375,0.492414,0.484406,2.007896
250,-0.177671,0.106316,-0.428779,0.033130,0.029124,0.031674,-1.047045,-0.388271,1.561421
125,0.137293,0.023910,-0.254695,0.010000,0.008791,0.009561,-0.378311,-1.145757,-1.159415
125,0.090257,0.156154,-0.556664,0.011274,0.010669,0.011464,0.303623,1.157569,1.900421
125,0.231380,0.070805,-0.362325,0.021105,0.019973,0.021461,-1.418204,-0.377447,1.438014
125,0.162063,-0.005875,-0.181171,0.018852,0.017952,0.019492,-0.494287,-1.120423,-1.031409
250,-0.030606,0.138270,-0.504752,0.037536,0.035745,0.038811,0.724751,-0.385780,1.577974
