label,x,y,z,w,h,l,roll,pitch,yaw
250,0.489001,0.158138,-0.491747,0.031538,0.035158,0.031923,-0.324872,-0.466346,1.567206
250,0.301929,0.132850,-0.446442,0.028110,0.031337,0.028453,0.888751,-0.469532,1.579529
125,0.228887,0.076279,-0.308083,0.010982,0.010458,0.011354,-1.089256,-0.148208,-0.077013
125,0.134764,0.139905,-0.476725,0.015913,0.015154,0.016453,-0.713313,-0.007407,1.115050
125,-0.067513,0.156278,-0.491469,0.027348,0.031887,0.031917,0.316000,-0.466318,1.574293
125,0.155459,0.084730,-0.345656,0.033429,0.038978,0.039014,-1.589541,-0.476033,1.559549
250,0.103719,0.155954,-0.495761,0.024061,0.026822,0.024354,-0.601240,-0.381478,1.497348
250,0.300722,0.117621,-0.416731,0.028295,0.024873,0.027052,1.062997,-0.470253,1.582104
250,0.003691,0.171782,-0.520426,0.029535,0.034437,0.034469,-0.088524,0.026652,1.522695
250,0.134051,-0.011443,-0.158997,0.033387,0.038929,0.038965,-2.504269,-0.546438,1.512644
