label,x,y,z,w,h,l,roll,pitch,yaw
250,-0.124706,0.021467,-0.257009,0.022498,0.019777,0.021509,-1.806238,-0.581078,0.922614
125,-0.112694,0.066461,-0.332704,0.009707,0.010822,0.009826,1.233474,-0.049307,-3.124308
125,0.290717,0.086333,-0.439248,0.009550,0.011135,0.011145,-1.168836,0.564346,0.223573
125,0.150486,-0.007772,-0.172935,0.013934,0.013187,0.014170,0.074198,-1.232934,-1.649423
125,-0.080155,0.075820,-0.376895,0.010982,0.010458,0.011354,1.231237,0.122891,3.098319
125,0.346404,0.087529,-0.432833,0.028626,0.033377,0.033408,-1.100602,-0.273714,1.433740
250,0.177289,0.104938,-0.490654,0.028083,0.026576,0.028556,-0.149062,-0.327007,1.569223
125,-0.178868,0.104344,-0.497589,0.013521,0.012876,0.013980,-1.043292,0.854387,0.413967
125,-0.307183,0.135864,-0.574095,0.027891,0.024519,0.026666,0.053575,-0.326910,1.571364
250,-0.181804,0.094846,-0.447127,0.038087,0.036270,0.039380,-0.826994,-0.330135,1.562999
250,0.264022,0.122151,-0.523812,0.040284,0.038122,0.040964,-0.519089,-0.255448,1.521347
