label,x,y,z,w,h,l,roll,pitch,yaw
125,0.170953,-0.031427,-0.178598,0.018128,0.015935,0.017331,-0.866785,-0.898431,-0.586395
125,-0.034746,-0.003251,-0.243228,0.018745,0.017851,0.019382,2.555855,-0.423297,1.576837
125,-0.169325,0.107794,-0.480668,0.027309,0.031842,0.031872,1.020747,-0.409746,1.580112
125,0.203853,0.131848,-0.533448,0.030854,0.034396,0.031231,-0.611782,-0.094292,1.324687
125,-0.170933,0.034157,-0.321603,0.024451,0.023284,0.025281,1.743393,-0.421124,1.607850
125,-0.281722,0.133751,-0.536571,0.009550,0.011135,0.011145,-0.866603,0.898602,0.586628
250,0.082173,-0.040742,-0.147141,0.028999,0.027615,0.029984,-2.991611,-0.575798,1.544377
250,-0.339168,0.128729,-0.520188,0.033455,0.039008,0.039044,-0.328030,-0.405493,1.567276
125,-0.044600,0.081022,-0.431065,0.011274,0.010669,0.011464,1.053997,0.616461,2.824132
250,0.048426,0.137074,-0.553264,0.026353,0.025096,0.027248,0.009327,-0.404958,1.570898
250,-0.102935,0.104061,-0.478747,0.026737,0.025302,0.027188,0.862152,-0.408462,1.579093
