label,x,y,z,w,h,l,roll,pitch,yaw
125,-0.296502,0.020769,-0.307165,0.017202,0.016279,0.017493,-1.982075,-0.494807,1.341849
250,-0.428059,0.133293,-0.563369,0.018208,0.021231,0.021250,0.291270,1.160884,1.886724
250,-0.209724,0.118250,-0.525008,0.030223,0.026569,0.028895,-0.746143,0.161669,1.041140
125,-0.116668,-0.009358,-0.230431,0.010000,0.008791,0.009561,1.074902,-0.639679,-2.829231
250,-0.192088,0.035614,-0.326924,0.025895,0.030193,0.030221,-1.666934,-0.411852,1.402423
125,0.192924,0.042827,-0.354994,0.009550,0.011135,0.011145,-1.178842,-0.036305,-0.015002
125,0.117446,0.112686,-0.501299,0.036535,0.032117,0.034929,-0.405205,-0.382495,1.566531
125,0.167624,0.075646,-0.422850,0.026487,0.030883,0.030912,-1.034541,-0.386588,1.561496
125,-0.100024,-0.015841,-0.210759,0.011862,0.011296,0.012265,1.025095,-0.744375,-2.751306
250,0.226520,0.019050,-0.288742,0.024478,0.028541,0.028568,-1.913952,-0.447188,1.416557
250,0.010584,0.140883,-0.587918,0.024850,0.023664,0.025693,0.156909,-0.381805,1.572487
250,0.113217,-0.010384,-0.198123,0.040523,0.035622,0.038742,-2.782257,-0.401046,1.566992
250,-0.026980,-0.026908,-0.169894,0.031137,0.034711,0.031517,2.780900,-0.401041,1.574615
250,0.030776,0.128609,-0.541970,0.035450,0.031163,0.033892,0.089206,-0.092229,1.599351
