label,x,y,z,w,h,l,roll,pitch,yaw
125,-0.093000,0.082599,-0.342195,0.010000,0.008791,0.009561,0.984322,-0.141832,-3.047941
125,0.109250,0.154286,-0.451192,0.011274,0.010669,0.011464,-0.776503,0.695076,0.577739
125,-0.000526,0.004869,-0.230133,0.010000,0.008791,0.009561,0.152963,-0.983223,-1.753954
125,-0.158052,0.053884,-0.303261,0.009707,0.010822,0.009826,0.958747,-0.305913,-2.933251
125,0.059964,0.205245,-0.514799,0.033972,0.039611,0.039647,-0.226764,-0.570074,1.568109
250,-0.080480,0.092923,-0.349012,0.029187,0.032538,0.029544,1.641696,-0.580558,1.582720
125,-0.192971,0.045269,-0.288836,0.016268,0.014301,0.015553,-1.492080,-0.655201,0.878198
250,-0.260975,0.145600,-0.420236,0.039653,0.034858,0.037910,-1.126802,-0.575548,1.560002
250,-0.229737,0.096283,-0.355243,0.034861,0.032991,0.035450,-1.219645,-0.471420,0.885336
250,-0.422672,0.197068,-0.520592,0.019889,0.018821,0.020224,-0.054493,0.238706,1.523185
250,-0.273155,0.108093,-0.377384,0.030377,0.028747,0.030889,1.055131,-0.291038,2.514618
250,0.081489,0.230644,-0.551634,0.037956,0.033366,0.036288,-0.268314,-0.570177,1.567628
