label,x,y,z,w,h,l,roll,pitch,yaw
125,0.382366,0.263978,-0.492170,0.023481,0.027378,0.027403,0.530246,-0.541568,1.576730
125,0.333595,0.198376,-0.385191,0.025399,0.028314,0.025709,0.941208,-0.313329,2.000136
125,0.131258,0.079318,-0.190663,0.009550,0.011135,0.011145,-0.645029,-0.857528,-0.787942
125,0.208159,0.178650,-0.359274,0.022123,0.020936,0.022497,-1.036136,-0.340616,1.067899
125,-0.000579,0.066538,-0.170642,0.024676,0.027508,0.024977,2.721865,-0.861950,1.727849
250,-0.057833,0.069883,-0.170127,0.031019,0.034579,0.031397,2.382363,-0.811033,1.836832
250,0.097273,0.226274,-0.420461,0.035104,0.039134,0.035533,-0.315120,-0.540682,1.567161
250,-0.105974,0.186948,-0.365695,0.025585,0.022491,0.024461,1.212897,-0.546711,1.581784
250,-0.014905,0.183259,-0.354716,0.030552,0.034059,0.030925,0.967647,-0.544535,1.580458
250,-0.102123,0.108196,-0.240843,0.022282,0.025981,0.026005,1.482131,-0.727173,2.522379
125,0.311576,0.160432,-0.311605,0.011274,0.010669,0.011464,1.020609,0.000059,3.141557
