label,x,y,z,w,h,l,roll,pitch,yaw
250,0.257589,0.231840,-0.412939,0.028285,0.032980,0.033010,-0.737141,-0.425454,1.389978
125,-0.025504,0.230402,-0.426837,0.014890,0.014179,0.015395,0.711838,0.295795,2.376717
125,0.289051,0.159646,-0.311605,0.010000,0.008791,0.009561,-0.985156,-0.009587,-0.006358
125,0.276545,0.222509,-0.406278,0.010000,0.008791,0.009561,-0.881202,0.518161,0.387759
125,-0.045934,0.070237,-0.176500,0.027468,0.025994,0.027931,1.409816,-0.914249,2.819443
125,-0.048371,0.145799,-0.295725,0.012319,0.014363,0.014377,0.981241,-0.108728,-3.069133
250,0.057537,0.229693,-0.414727,0.022644,0.026403,0.026428,0.500574,-0.576845,1.576555
250,-0.008082,0.075589,-0.174391,0.032499,0.028569,0.031070,2.437176,-0.619669,1.605237
250,0.314473,0.257558,-0.451850,0.029860,0.026249,0.028548,-0.719289,-0.341167,1.302800
250,-0.058394,0.099687,-0.220899,0.020556,0.023968,0.023990,1.974394,-0.681992,1.803506
