label,x,y,z,w,h,l,roll,pitch,yaw
125,0.096940,0.148112,-0.288453,0.033875,0.039498,0.039535,1.697960,-0.539978,1.582352
250,0.447570,0.245448,-0.448661,0.036219,0.042231,0.042270,-0.745778,-0.510944,1.540744
250,0.318356,0.251815,-0.462388,0.034889,0.038894,0.035315,-0.130657,-0.528766,1.569279
125,-0.035152,0.072763,-0.171661,0.009550,0.011135,0.011145,-0.777213,-0.767526,-0.614619
125,-0.188462,0.225955,-0.436774,0.016270,0.018971,0.018988,0.215104,-0.404371,1.604936
125,-0.179060,0.234377,-0.455778,0.010192,0.011883,0.011894,0.238489,1.014615,1.849603
125,0.416081,0.216973,-0.422068,0.010000,0.008791,0.009561,-0.864740,0.658926,0.481154
125,0.141213,0.113962,-0.238178,0.028639,0.025176,0.027380,2.084306,-0.543616,1.580944
250,-0.030599,0.247377,-0.457574,0.036053,0.034332,0.037277,-0.629016,-0.530605,1.563942
250,-0.295700,0.144865,-0.286133,0.037005,0.035020,0.037630,1.772550,-0.540713,1.582210
