label,x,y,z,w,h,l,roll,pitch,yaw
125,0.135953,-0.033302,-0.182057,0.018128,0.015935,0.017331,-0.837094,-0.885734,-0.609508
125,-0.069746,-0.003676,-0.246036,0.018745,0.017851,0.019382,2.555704,-0.445850,1.576901
125,-0.204325,0.112695,-0.480911,0.027309,0.031842,0.031872,1.020515,-0.432298,1.580207
125,0.168853,0.137933,-0.533135,0.030854,0.034396,0.031231,-0.606250,-0.116164,1.324106
125,-0.205933,0.035490,-0.323546,0.024451,0.023284,0.025281,1.742468,-0.443661,1.608237
250,0.267327,0.081941,-0.403155,0.037268,0.043454,0.043494,-1.300241,-0.396989,1.384296
250,0.266449,0.020011,-0.264964,0.043933,0.038620,0.042002,-1.948948,-0.441223,1.560537
125,-0.316722,0.139907,-0.536214,0.009550,0.011135,0.011145,-0.836910,0.885900,0.609745
250,0.047173,-0.043325,-0.150818,0.028999,0.027615,0.029984,-2.990890,-0.598342,1.543977
250,-0.374168,0.134516,-0.519949,0.033455,0.039008,0.039044,-0.327943,-0.428046,1.567241
250,0.013426,0.143605,-0.552827,0.026353,0.025096,0.027248,0.009324,-0.427511,1.570899
250,-0.137935,0.108920,-0.479074,0.026737,0.025302,0.027188,0.861946,-0.431014,1.579177
