label,x,y,z,w,h,l,roll,pitch,yaw
250,0.184031,0.063809,-0.314209,0.031089,0.034658,0.031469,-1.810487,-0.366494,1.560401
125,-0.292029,0.076845,-0.364875,0.010000,0.008791,0.009561,-1.201756,0.160046,0.061558
125,-0.384720,0.121951,-0.493426,0.010000,0.008791,0.009561,-0.255096,1.193917,1.297360
125,-0.227055,0.091569,-0.411066,0.009707,0.010822,0.009826,-1.182784,0.344567,0.137199
250,-0.304532,0.077374,-0.352496,0.029187,0.032538,0.029544,-1.487974,-0.363294,1.560132
125,0.137688,0.051164,-0.300502,0.016615,0.019372,0.019390,-2.093840,-0.369112,1.561526
250,0.146507,0.141477,-0.507643,0.036861,0.042979,0.043019,-0.504989,-0.355355,1.565619
250,-0.123895,0.050696,-0.268322,0.039653,0.034858,0.037910,2.007015,-0.368343,1.580496
250,-0.155264,0.074384,-0.346342,0.034861,0.032991,0.035450,1.357451,-0.297341,2.201692
250,0.037980,-0.000295,-0.168010,0.019889,0.018821,0.020224,2.989554,-1.180454,1.689555
250,-0.111806,0.063405,-0.323854,0.030377,0.028747,0.030889,-1.331497,-0.289717,0.627329
