label,x,y,z,w,h,l,roll,pitch,yaw
250,-0.216521,0.054335,-0.430063,0.037493,0.035482,0.038126,1.253316,-0.323092,1.580826
125,-0.440323,0.097197,-0.556826,0.032528,0.036262,0.032925,0.025767,-0.316201,1.571068
125,-0.439591,0.084260,-0.519320,0.030755,0.035860,0.035893,0.024496,-0.316201,1.571055
125,0.117576,0.004065,-0.302295,0.018521,0.021596,0.021616,-2.113635,-0.331376,1.561757
125,0.156323,0.031318,-0.392855,0.015303,0.014573,0.015823,-1.235235,-0.209243,1.154931
125,-0.103156,-0.028527,-0.202893,0.021250,0.023690,0.021510,2.526003,-0.334368,1.576892
125,0.080626,-0.024912,-0.212787,0.025194,0.023992,0.026050,-2.682840,-0.588155,1.437800
125,-0.136673,0.058540,-0.441582,0.036839,0.035081,0.038090,1.047132,-0.321210,1.579939
250,-0.038021,-0.007356,-0.236529,0.044377,0.042260,0.045884,2.751868,-0.335451,1.574807
250,-0.043854,-0.022986,-0.192512,0.036722,0.042818,0.042857,2.816554,-0.335676,1.574168
250,0.195439,0.068873,-0.473999,0.032718,0.036473,0.033117,-0.915824,-0.132393,1.296214
