label,x,y,z,w,h,l,roll,pitch,yaw
125,-0.048409,0.112392,-0.376104,0.026015,0.024619,0.026454,-1.453070,-0.565663,1.559025
250,-0.181306,0.179324,-0.468836,0.041273,0.039059,0.041970,-0.674448,-0.559007,1.563394
250,-0.139170,0.092307,-0.332345,0.040996,0.038796,0.041687,-1.693340,-0.568059,1.559032
125,0.271042,0.067999,-0.320837,0.011274,0.010669,0.011464,-1.492875,-0.654173,0.839539
125,-0.008133,0.146236,-0.434461,0.018393,0.020504,0.018618,0.817653,0.024963,2.343081
125,0.279088,0.093544,-0.331384,0.043292,0.041227,0.044762,-1.724874,-0.568372,1.559083
250,0.217266,0.236045,-0.549543,0.050129,0.047738,0.051831,-0.252139,-0.557124,1.567839
250,0.057538,0.189870,-0.493796,0.032203,0.030475,0.032747,0.452372,-0.276547,1.738307
250,-0.018176,0.040652,-0.255936,0.030541,0.034046,0.030913,2.143429,-0.572247,1.580759
250,-0.031241,0.131636,-0.395143,0.034533,0.038497,0.034954,1.284517,-0.564011,1.582168
250,-0.124220,0.177263,-0.466115,0.040436,0.038266,0.041118,-0.886574,-0.560504,1.561611
