label,x,y,z,w,h,l,roll,pitch,yaw
125,0.091390,-0.008961,-0.244099,0.011274,0.010669,0.011464,-0.969024,-0.770306,-0.446069
125,0.127054,0.016126,-0.289069,0.010000,0.008791,0.009561,-1.102934,-0.448934,-0.215877
125,-0.280230,0.088344,-0.452797,0.032751,0.031188,0.033863,1.167499,-0.381463,1.669941
125,0.173961,0.082028,-0.441047,0.031912,0.030389,0.032995,-1.035023,-0.244309,1.219441
125,0.148063,0.021726,-0.320447,0.014448,0.016846,0.016862,-1.847657,-0.421146,1.560269
250,0.159361,0.061727,-0.392484,0.033024,0.031448,0.034145,-1.379584,-0.416513,1.560052
250,-0.131205,0.082045,-0.424692,0.040861,0.035920,0.039065,1.000511,-0.413009,1.580009
250,-0.145171,0.098822,-0.469570,0.038744,0.036896,0.040060,0.808841,-0.411500,1.578714
250,-0.201059,0.020102,-0.297429,0.030560,0.034068,0.030933,-1.796576,-0.434266,1.499731
250,-0.366140,0.100483,-0.465512,0.039261,0.045778,0.045820,-0.728028,-0.410937,1.563514
250,-0.312322,0.038499,-0.337746,0.030255,0.035276,0.035309,-1.731775,-0.420017,1.559994
250,-0.319987,0.127172,-0.534018,0.034835,0.038834,0.035260,-0.611129,-0.166911,1.376597
125,0.057494,-0.009157,-0.256545,0.011234,0.009875,0.010740,-2.140440,-0.939487,0.928205
250,-0.050074,-0.021524,-0.201805,0.036137,0.034412,0.037363,2.969476,-0.428245,1.572671
250,-0.094374,0.135694,-0.557276,0.034429,0.032786,0.035598,0.334475,-0.408949,1.574389
