label,x,y,z,w,h,l,roll,pitch,yaw
250,-0.117394,0.054842,-0.221882,0.028285,0.032980,0.033010,2.242457,-0.488738,1.757122
250,-0.249487,0.093567,-0.320531,0.041344,0.039125,0.042042,-1.656920,-0.342685,1.560222
125,0.165716,0.043011,-0.215120,0.014890,0.014179,0.015395,-1.478776,-0.780710,0.233687
125,-0.149054,0.092591,-0.340386,0.010000,0.008791,0.009561,1.228974,0.009338,3.138271
125,-0.040606,0.165972,-0.541385,0.028057,0.026551,0.028530,0.249016,-0.332116,1.573412
125,0.185673,0.147226,-0.493471,0.027468,0.025994,0.027931,-0.801227,0.327248,0.914102
125,0.188335,0.097169,-0.361497,0.012319,0.014363,0.014377,-1.226213,0.124487,0.044534
250,0.082658,0.052231,-0.222827,0.022644,0.026403,0.026428,-2.634515,-0.350553,1.565642
250,0.147823,0.152104,-0.490399,0.032499,0.028569,0.031070,-0.673935,-0.307298,1.541440
250,-0.174204,0.039108,-0.177878,0.029860,0.026249,0.028548,2.172174,-0.554715,1.868304
250,0.198217,0.129377,-0.443293,0.020556,0.023968,0.023990,-0.975113,-0.227927,1.386141
