label,x,y,z,w,h,l,roll,pitch,yaw
125,0.196390,0.074758,-0.213871,0.011274,0.010669,0.011464,-0.768875,-0.685872,-0.579624
125,0.232054,0.107147,-0.253904,0.010000,0.008791,0.009561,-0.920617,-0.405781,-0.291633
125,-0.175230,0.206229,-0.402917,0.032751,0.031188,0.033863,1.147673,-0.551932,1.678894
125,0.278961,0.198002,-0.392416,0.031912,0.030389,0.032995,-0.971127,-0.404666,1.198998
125,0.253063,0.118016,-0.283867,0.014448,0.016846,0.016862,-1.845493,-0.592518,1.559215
250,0.264361,0.169717,-0.348026,0.033024,0.031448,0.034145,-1.377382,-0.587884,1.558988
250,-0.026205,0.195229,-0.376298,0.040861,0.035920,0.039065,0.998628,-0.584383,1.580913
250,-0.040171,0.219414,-0.417658,0.038744,0.036896,0.040060,0.807223,-0.582876,1.579489
250,-0.096059,0.112491,-0.261463,0.030560,0.034068,0.030933,-1.781851,-0.605173,1.492391
250,-0.261140,0.220359,-0.413375,0.039261,0.045778,0.045820,-0.726541,-0.582314,1.562803
250,-0.207322,0.137493,-0.298053,0.030255,0.035276,0.035309,-1.729556,-0.591388,1.558915
250,-0.214987,0.258340,-0.476326,0.034835,0.038834,0.035260,-0.576273,-0.334944,1.367911
125,0.162494,0.076688,-0.226168,0.011234,0.009875,0.010740,-1.926913,-1.067523,0.747560
250,0.054926,0.055166,-0.174339,0.036137,0.034412,0.037363,2.969089,-0.599627,1.572862
250,0.010626,0.270704,-0.497790,0.034429,0.032786,0.035598,0.333742,-0.580329,1.574738
