label,x,y,z,w,h,l,roll,pitch,yaw
125,0.238997,0.155287,-0.410236,0.010000,0.008791,0.009561,0.786757,0.813838,2.514313
125,0.135516,0.086584,-0.283555,0.015204,0.014389,0.015461,1.036396,-0.310822,-2.962521
125,0.159306,0.179035,-0.438217,0.009550,0.011135,0.011145,0.933402,0.618327,2.736129
250,0.375009,0.159661,-0.403961,0.022997,0.020216,0.021986,-0.772071,-0.499120,1.562820
250,0.104730,0.131158,-0.349940,0.028666,0.027298,0.029639,1.380583,-0.482404,1.753753
125,-0.041412,0.099083,-0.303177,0.014904,0.013102,0.014249,-1.742725,-0.565581,1.294236
125,0.029292,0.066228,-0.225702,0.032493,0.028564,0.031065,-2.144941,-0.511722,1.561196
250,-0.128127,0.092266,-0.270976,0.038862,0.036777,0.039518,-2.773885,-0.515606,1.566686
250,-0.333967,0.162849,-0.394150,0.038354,0.033716,0.036668,1.097925,-0.428673,1.759624
250,-0.060241,0.222732,-0.498722,0.041490,0.036472,0.039666,-0.448901,-0.497267,1.565834
250,0.376993,0.179097,-0.443955,0.018502,0.020626,0.018728,-0.505796,-0.180797,1.364734
