label,x,y,z,w,h,l,roll,pitch,yaw
125,-0.443556,0.232370,-0.520356,0.010000,0.008791,0.009561,-0.198864,1.012354,1.337496
125,-0.341735,0.146894,-0.392202,0.019825,0.018761,0.020159,-1.118438,-0.541829,1.560271
125,-0.242107,0.083342,-0.285482,0.019805,0.023093,0.023114,-1.385344,-0.576183,0.753967
125,-0.229256,0.139827,-0.375975,0.015953,0.014024,0.015252,1.015046,0.176078,3.033231
125,0.106831,0.056575,-0.237551,0.027076,0.025785,0.027996,-2.165824,-0.710649,1.316066
125,0.148779,0.169942,-0.426352,0.024300,0.022996,0.024710,-1.021299,-0.540975,1.560817
125,-0.178385,0.185251,-0.440387,0.032510,0.036242,0.032907,0.878372,-0.497742,1.640564
250,0.205795,0.083671,-0.277803,0.026799,0.031247,0.031276,-1.862298,-0.549078,1.559588
250,-0.037622,0.202565,-0.474524,0.026932,0.030024,0.027261,0.100854,-0.387048,1.589570
250,0.047861,0.027527,-0.177709,0.041343,0.039125,0.042041,-2.786543,-0.555556,1.566728
250,-0.463642,0.189191,-0.458536,0.021003,0.018463,0.020080,-0.041135,-0.313677,1.559698
