label,x,y,z,w,h,l,roll,pitch,yaw
250,-0.344882,0.052939,-0.491529,0.042884,0.037698,0.040999,-0.590765,-0.312153,1.564928
125,0.096040,-0.032552,-0.286606,0.009827,0.011458,0.011469,-1.834900,-0.842028,0.630043
250,-0.222871,-0.007905,-0.327345,0.033938,0.032318,0.035090,-1.744770,-0.330346,1.514396
125,-0.050083,-0.064997,-0.179709,0.009707,0.010822,0.009826,0.747858,-1.126691,-2.369636
125,0.126860,0.041448,-0.504390,0.013277,0.015481,0.015496,-1.079767,0.839244,0.378694
125,0.094802,0.059980,-0.536201,0.032019,0.030491,0.033106,-0.400781,-0.073387,1.461209
125,0.157362,-0.030351,-0.280809,0.017995,0.015819,0.017204,-1.937788,-0.550714,1.084237
125,0.057376,0.061561,-0.550227,0.021402,0.024955,0.024978,-0.208614,-0.059231,1.513139
250,-0.067687,0.023057,-0.410163,0.042577,0.040292,0.043295,1.049536,-0.315486,1.579934
250,-0.075961,-0.024885,-0.287941,0.022137,0.025811,0.025835,2.317978,-0.327258,1.578526
250,0.242866,-0.007243,-0.323805,0.032514,0.037911,0.037946,-1.762844,-0.322378,1.560454
