label,x,y,z,w,h,l,roll,pitch,yaw
250,-0.028403,0.235913,-0.504062,0.035505,0.031212,0.033945,-0.268220,-0.550058,1.567669
250,-0.192092,0.068265,-0.237368,0.039341,0.037230,0.040005,2.373461,-0.566906,1.578995
250,-0.208320,0.179944,-0.415373,0.034428,0.038379,0.034848,0.900603,-0.553506,1.580045
125,0.492312,0.227635,-0.503408,0.013616,0.012967,0.014079,-0.711588,0.793913,0.690979
125,0.156992,0.218763,-0.488275,0.020182,0.023532,0.023553,0.878774,0.587994,2.710704
250,0.263480,0.211557,-0.466794,0.033714,0.029637,0.032232,0.543754,-0.476126,1.630884
125,0.123119,0.196214,-0.444114,0.011274,0.010669,0.011464,-0.934037,0.466981,0.321384
125,0.013517,0.167734,-0.415419,0.014630,0.016310,0.014809,-0.863365,0.614671,0.458122
125,-0.000668,0.084609,-0.278690,0.017371,0.020254,0.020273,-2.253916,-0.566030,1.561644
250,0.123189,0.144923,-0.366255,0.030541,0.029084,0.031578,-1.345862,-0.544120,1.481275
250,0.037702,0.218783,-0.479272,0.031098,0.036260,0.036294,-0.615070,-0.551541,1.563987
250,0.387773,0.204143,-0.456811,0.036224,0.034281,0.036836,-0.154514,-0.549818,1.568980
250,0.133779,0.146970,-0.370856,0.027205,0.030328,0.027537,1.096335,-0.356455,2.213445
