label,x,y,z,w,h,l,roll,pitch,yaw
125,-0.242955,0.012795,-0.264376,0.017732,0.016780,0.018031,1.567809,-0.881348,2.654053
125,-0.207294,0.029696,-0.280039,0.030687,0.029223,0.031729,2.381850,-0.527127,1.578732
250,0.010377,0.027175,-0.272985,0.034595,0.032739,0.035179,-2.219030,-0.525919,1.561612
250,-0.029882,0.148326,-0.472123,0.042884,0.037698,0.040999,-0.589432,-0.511559,1.564391
250,0.092129,0.056165,-0.323246,0.033938,0.032318,0.035090,-1.731832,-0.529410,1.508977
125,0.409802,0.164078,-0.514516,0.032019,0.030491,0.033106,-0.378290,-0.271566,1.457330
125,0.372375,0.168405,-0.527950,0.021402,0.024955,0.024978,-0.196807,-0.258301,1.511263
250,0.247312,0.102919,-0.398290,0.042577,0.040292,0.043295,1.047456,-0.514886,1.580777
250,0.239039,0.031716,-0.287987,0.022137,0.025811,0.025835,2.316207,-0.526661,1.579263
125,-0.302994,0.050717,-0.332999,0.011483,0.010095,0.010979,1.730468,-0.530306,1.638392
