label,x,y,z,w,h,l,roll,pitch,yaw
125,-0.139884,0.192794,-0.492239,0.010982,0.010458,0.011354,0.273430,-0.282353,1.675280
125,-0.009485,0.023626,-0.233803,0.010982,0.010458,0.011354,-0.606380,-0.821173,-0.812331
125,-0.138364,0.010253,-0.214399,0.012246,0.010765,0.011707,0.421596,-0.910162,-2.087347
125,0.035260,0.113514,-0.344113,0.041073,0.036106,0.039268,-1.571228,-0.594288,1.558727
125,-0.231135,0.092155,-0.322745,0.033649,0.031844,0.034217,1.770863,-0.596270,1.582625
250,0.131920,0.072859,-0.292520,0.031434,0.027633,0.030053,-1.861227,-0.597144,1.559233
125,0.171304,0.053655,-0.260532,0.033622,0.039203,0.039239,2.058930,-0.598966,1.581456
125,0.244877,0.057578,-0.259628,0.047549,0.045280,0.049163,2.276743,-0.600757,1.579981
250,0.287287,0.155208,-0.403650,0.049529,0.046872,0.050365,0.818813,-0.587437,1.579611
250,-0.280572,0.111201,-0.349583,0.034368,0.032728,0.035535,1.554760,-0.594123,1.582864
