label,x,y,z,w,h,l,roll,pitch,yaw
250,-0.365793,0.213285,-0.464965,0.029850,0.028426,0.030863,0.796833,-0.408511,1.650942
125,0.032138,0.133156,-0.301613,0.010000,0.008791,0.009561,1.092156,-0.080777,-3.099749
125,0.136773,0.092360,-0.247684,0.010000,0.008791,0.009561,1.006323,-0.539195,-2.827258
250,0.130536,0.227465,-0.484593,0.033692,0.037559,0.034103,0.609951,-0.468761,1.577244
250,0.226301,0.206935,-0.441979,0.041819,0.039575,0.042525,0.237588,-0.467231,1.573446
125,-0.232800,0.188591,-0.411681,0.031578,0.035203,0.031964,0.400186,-0.467743,1.575182
250,-0.017797,0.133421,-0.300043,0.036020,0.040154,0.036460,-1.692606,-0.478189,1.559624
250,-0.074836,0.105625,-0.259031,0.024371,0.027168,0.024668,-2.121325,-0.482199,1.561203
250,-0.150170,0.042903,-0.138637,0.023830,0.026565,0.024121,-2.917031,-0.718798,1.509464
250,0.045282,0.147149,-0.326301,0.036302,0.040468,0.036745,1.531953,-0.476586,1.582044
250,0.283858,0.172479,-0.387341,0.025630,0.022531,0.024504,-0.305739,-0.467415,1.567408
