label,x,y,z,w,h,l,roll,pitch,yaw
125,0.181068,0.153271,-0.380091,0.011356,0.013240,0.013253,-0.880547,-0.322141,1.118690
125,0.139912,0.307467,-0.586332,0.010000,0.008791,0.009561,-0.250972,0.951074,1.265687
125,0.194170,0.095235,-0.287965,0.010000,0.008791,0.009561,-0.913629,-0.400175,-0.291998
125,0.283807,0.106420,-0.299919,0.015090,0.014280,0.015344,-0.962906,-0.172985,-0.119193
125,-0.124287,0.090596,-0.273815,0.027218,0.030343,0.027551,1.835046,-0.628533,1.693326
125,-0.003221,0.123517,-0.313832,0.036555,0.040751,0.037001,1.801448,-0.599862,1.582572
250,0.087305,0.271405,-0.541808,0.025390,0.029605,0.029632,-0.007277,0.224068,1.564351
125,-0.280015,0.196086,-0.442854,0.012612,0.014059,0.012766,-0.552849,0.502324,0.921460
125,-0.235429,0.132492,-0.339433,0.025378,0.024167,0.026240,-1.525410,-0.597124,1.558713
125,-0.290883,0.226885,-0.471355,0.030609,0.026907,0.029264,-0.411927,-0.588385,1.565954
250,-0.152063,0.074691,-0.255386,0.027688,0.026202,0.028155,-1.366564,-0.695795,0.574842
250,-0.420947,0.214206,-0.456593,0.026286,0.029303,0.026606,0.324212,-0.382528,1.658119
250,0.000436,0.238716,-0.481406,0.038602,0.033934,0.036905,0.426737,-0.562641,1.590034
250,0.255581,0.120176,-0.320402,0.022766,0.026545,0.026569,-1.666702,-0.598535,1.558756
