label,x,y,z,w,h,l,roll,pitch,yaw
125,-0.115961,-0.005462,-0.138473,0.009707,0.010822,0.009826,0.154927,-0.955246,-1.759801
125,-0.217318,0.197149,-0.445789,0.009550,0.011135,0.011145,0.792353,0.622423,2.619794
125,0.000212,0.252778,-0.501748,0.009707,0.010822,0.009826,-0.521723,0.852588,0.918755
125,-0.303917,0.129937,-0.343587,0.020077,0.017649,0.019195,1.022592,-0.276799,2.671285
125,0.080851,0.204907,-0.447763,0.023366,0.020541,0.022339,-0.779685,-0.411848,1.322578
125,-0.019150,0.263803,-0.532790,0.024072,0.026835,0.024366,-0.239403,0.194916,1.356633
125,-0.288448,0.180129,-0.418643,0.018695,0.017803,0.019329,0.871003,-0.261751,2.138627
250,-0.292080,0.094173,-0.276041,0.037128,0.032638,0.035497,1.897266,-0.610344,1.582329
125,-0.355947,0.203314,-0.436064,0.032067,0.037389,0.037424,-0.973340,-0.601504,1.560730
250,-0.334830,0.133181,-0.332941,0.041301,0.039085,0.041998,1.564857,-0.607081,1.582972
250,0.062365,0.086963,-0.276550,0.024888,0.021879,0.023795,-1.852015,-0.691064,1.296430
