label,x,y,z,w,h,l,roll,pitch,yaw
125,-0.326073,0.114201,-0.327648,0.020077,0.017649,0.019195,-1.167897,-0.257643,0.480412
250,-0.338031,0.156961,-0.390975,0.037128,0.032638,0.035497,-1.231321,-0.470406,1.560200
125,0.083128,0.090400,-0.280971,0.011274,0.010669,0.011464,-1.074664,-0.289683,-0.153404
125,-0.070654,0.026011,-0.162932,0.013600,0.012951,0.014061,-3.025097,-0.681200,1.543730
125,-0.242535,0.146215,-0.399020,0.012637,0.012034,0.013066,0.957232,-0.176471,2.095409
125,0.067544,0.071200,-0.246595,0.014016,0.013347,0.014492,-1.027945,-0.488359,-0.275844
250,-0.097087,0.207103,-0.496735,0.033976,0.032153,0.034549,0.034532,-0.463719,1.571185
250,-0.073382,0.185356,-0.457258,0.030905,0.029247,0.031427,-0.120316,-0.463786,1.569448
250,-0.201392,0.197970,-0.475870,0.037158,0.035164,0.037785,0.591241,-0.465418,1.577060
250,-0.040886,0.164332,-0.407220,0.039174,0.037305,0.040504,-0.509912,-0.464991,1.565312
250,-0.295171,0.125145,-0.329840,0.041301,0.039085,0.041998,-1.563070,-0.473661,1.559559
