label,x,y,z,w,h,l,roll,pitch,yaw
250,0.167987,0.089621,-0.374701,0.030345,0.033828,0.030715,1.446571,-0.517284,1.582221
125,0.001985,-0.005692,-0.210835,0.011274,0.010669,0.011464,-0.797336,-0.782198,-0.602769
125,-0.355150,0.086721,-0.354736,0.011274,0.010669,0.011464,1.052294,0.004784,3.138863
125,0.053907,0.110975,-0.420635,0.021507,0.025077,0.025101,-1.055418,-0.388094,1.272622
125,-0.190957,-0.023710,-0.158636,0.048044,0.042234,0.045933,2.835992,-0.528035,1.574260
250,-0.076938,-0.006652,-0.199793,0.036416,0.040596,0.036860,-2.886629,-0.618328,1.540952
250,-0.226752,0.041658,-0.286010,0.034986,0.030755,0.033448,2.212115,-0.532257,1.591868
125,0.219538,0.070308,-0.360842,0.010239,0.011939,0.011950,1.582825,-0.518644,1.582309
125,0.172862,0.066809,-0.352339,0.014317,0.012585,0.013688,1.063529,-0.133167,3.050943
125,0.169440,0.104826,-0.416318,0.016878,0.018816,0.017084,0.941127,-0.004071,2.464799
250,0.069650,-0.018153,-0.191821,0.028868,0.027319,0.029355,-2.239092,-0.681174,1.351893
250,-0.113238,0.163407,-0.513891,0.021312,0.024849,0.024872,-0.036963,0.330533,1.538838
