label,x,y,z,w,h,l,roll,pitch,yaw
250,-0.120341,0.059657,-0.239849,0.046051,0.040482,0.044027,2.230067,-0.374730,1.579270
125,-0.287127,0.076518,-0.333813,0.010173,0.011862,0.011873,-1.222699,-0.143264,0.176269
125,-0.243457,0.053104,-0.265960,0.011274,0.010669,0.011464,-1.172756,-0.377629,-0.153816
125,-0.425347,0.148153,-0.498790,0.027861,0.026366,0.028331,-0.060060,-0.358610,1.570153
250,-0.473744,0.172865,-0.531757,0.044501,0.051888,0.051936,0.180572,-0.358755,1.572722
125,-0.175874,0.018986,-0.173943,0.009707,0.010822,0.009826,1.081299,-0.697728,-2.811816
125,0.149493,0.054808,-0.277529,0.011640,0.011085,0.012036,-1.764464,-0.573081,0.944884
125,0.026149,0.035976,-0.209750,0.010982,0.010458,0.011354,-0.206572,-1.193800,-1.349111
125,-0.155790,0.157570,-0.517524,0.027416,0.031967,0.031996,0.689755,-0.200955,1.720757
125,0.120517,0.151713,-0.515469,0.021934,0.020757,0.022304,-0.497550,-0.245587,1.498957
125,0.182499,0.046488,-0.241846,0.023586,0.022321,0.023984,-2.004498,-0.526509,1.255159
250,0.024433,0.004283,-0.119529,0.027865,0.032491,0.032521,-3.101052,-0.378584,1.570362
250,-0.115943,0.118606,-0.413646,0.033869,0.032254,0.035019,1.014207,-0.341899,1.617383
250,-0.413101,0.179805,-0.578357,0.027771,0.024412,0.026550,-0.090091,0.475714,1.498453
