label,x,y,z,w,h,l,roll,pitch,yaw
125,-0.113060,0.087469,-0.323465,0.033875,0.039498,0.039535,1.698093,-0.530026,1.582284
250,0.237383,0.068320,-0.301454,0.023670,0.027599,0.027624,-1.822518,-0.577183,1.387273
250,0.237570,0.183207,-0.484635,0.036219,0.042231,0.042270,-0.746119,-0.500995,1.540909
250,0.108356,0.189436,-0.498424,0.034889,0.038894,0.035315,-0.130675,-0.518813,1.569287
125,-0.398462,0.163833,-0.472554,0.016270,0.018971,0.018988,0.215472,-0.394424,1.604793
125,-0.389060,0.172066,-0.491641,0.010192,0.011883,0.011894,0.243759,1.024178,1.854092
125,0.247001,0.084395,-0.334921,0.009550,0.011135,0.011145,-1.039296,-0.097199,-0.056995
125,0.023766,0.008523,-0.210583,0.009550,0.011135,0.011145,0.538187,-0.942853,-2.206373
125,0.206081,0.154998,-0.457760,0.010000,0.008791,0.009561,-0.875939,0.663503,0.474277
125,0.224465,0.091134,-0.336277,0.033113,0.031336,0.033672,-1.665257,-0.529699,1.559267
125,-0.068787,0.053822,-0.272853,0.028639,0.025176,0.027380,2.084424,-0.533663,1.580884
125,0.036153,0.010101,-0.209000,0.021637,0.020604,0.022371,2.279029,-1.243776,2.258851
