label,x,y,z,w,h,l,roll,pitch,yaw
250,0.256825,0.074517,-0.436714,0.029531,0.032921,0.029892,-0.663924,-0.351931,1.564213
250,0.352723,0.035462,-0.334925,0.033676,0.031869,0.034244,-1.588844,-0.387894,1.214758
250,0.061577,0.112697,-0.529585,0.034116,0.039779,0.039815,0.602427,-0.351566,1.576851
250,0.139318,0.105090,-0.510624,0.034780,0.030574,0.033252,0.295799,-0.332996,1.579526
125,-0.105051,0.049822,-0.374401,0.027317,0.024014,0.026117,-1.436199,-0.354218,1.523932
250,-0.139970,0.111190,-0.529188,0.033331,0.037157,0.033738,-0.546964,-0.201039,1.467102
125,0.102144,-0.025795,-0.198119,0.010000,0.008791,0.009561,0.874040,-0.990049,-2.531152
125,0.333872,0.110352,-0.521514,0.035529,0.041426,0.041464,-0.654995,-0.238160,1.470130
250,0.031716,0.003739,-0.240659,0.035056,0.039080,0.035484,2.233499,-0.365964,1.579219
250,-0.137421,0.101457,-0.489492,0.043188,0.037965,0.041290,-0.701504,-0.352168,1.563901
