label,x,y,z,w,h,l,roll,pitch,yaw
250,0.028185,0.119440,-0.357800,0.032784,0.028820,0.031343,-1.506550,-0.582221,1.558844
125,0.052886,0.203303,-0.509578,0.009707,0.010822,0.009826,0.739382,-0.575456,1.578867
125,0.391100,0.177796,-0.459291,0.019331,0.018294,0.019657,-0.871689,0.544744,0.410884
125,0.303554,0.077961,-0.293575,0.038963,0.036872,0.039620,-2.237733,-0.589037,1.561386
250,-0.035547,0.056602,-0.254805,0.040803,0.045486,0.041301,1.952036,-0.586580,1.581914
250,0.026777,0.029370,-0.229282,0.025270,0.028171,0.025579,1.411783,-0.813731,2.704882
125,-0.192350,0.031468,-0.240859,0.014374,0.016024,0.014549,-2.897917,-0.592537,1.567907
125,-0.094662,0.172001,-0.436115,0.034349,0.030196,0.032840,-0.868127,-0.576387,1.561656
250,-0.099683,0.066131,-0.267688,0.042520,0.047400,0.043039,-2.187742,-0.588638,1.561027
250,-0.042169,0.071106,-0.284350,0.032568,0.036306,0.032965,-1.883171,-0.619340,1.448534
250,0.267990,0.173213,-0.431820,0.039015,0.045491,0.045533,-0.382130,-0.573556,1.566330
