label,x,y,z,w,h,l,roll,pitch,yaw
125,0.202682,0.124711,-0.466826,0.009550,0.011135,0.011145,1.025216,0.711138,2.764355
125,0.420212,0.167911,-0.532854,0.009707,0.010822,0.009826,-0.751229,1.002828,0.734286
125,0.116083,0.079490,-0.353170,0.020077,0.017649,0.019195,1.206376,-0.180735,2.629447
125,0.400850,0.172450,-0.565482,0.024072,0.026835,0.024366,-0.285819,0.393080,1.343114
125,0.131552,0.113515,-0.436805,0.018695,0.017803,0.019329,0.980113,-0.089344,2.119481
250,0.127920,0.058083,-0.279798,0.037128,0.032638,0.035497,1.899799,-0.407294,1.581089
125,-0.139038,0.150025,-0.526622,0.013600,0.012951,0.014061,0.093774,-0.196302,1.591899
125,0.032420,0.045089,-0.283065,0.012637,0.012034,0.013066,-1.708909,-0.575281,0.943136
125,0.064053,0.132710,-0.458544,0.032067,0.037389,0.037424,-0.975542,-0.398451,1.561791
250,-0.113210,0.008907,-0.174009,0.033976,0.032153,0.034549,-3.108334,-0.414038,1.570435
250,-0.136844,0.025398,-0.215995,0.030905,0.029247,0.031427,3.018544,-0.413968,1.572131
250,-0.008869,0.019058,-0.194212,0.037158,0.035164,0.037785,-2.546691,-0.412332,1.564702
250,0.085170,0.084815,-0.343396,0.041301,0.039085,0.041998,1.567528,-0.404032,1.581672
