label,x,y,z,w,h,l,roll,pitch,yaw
125,0.207053,0.102478,-0.462941,0.011274,0.010669,0.011464,-0.332704,1.155258,1.209668
125,-0.056635,0.052595,-0.327043,0.026015,0.024619,0.026454,1.676505,-0.392544,1.581555
125,0.175657,0.115030,-0.482985,0.019644,0.017268,0.018780,0.097145,-0.043580,1.606749
250,0.076080,0.015122,-0.218770,0.041273,0.039059,0.041970,2.458974,-0.399236,1.577621
250,0.034202,0.076796,-0.368501,0.040996,0.038796,0.041687,1.436252,-0.390147,1.581517
125,-0.375974,0.072486,-0.395611,0.011274,0.010669,0.011464,1.063506,-0.133049,2.134533
125,-0.097018,0.024330,-0.265860,0.018393,0.020504,0.018618,-1.529899,-0.645110,0.511134
125,-0.384055,0.078547,-0.368658,0.043292,0.041227,0.044762,1.404766,-0.389835,1.581466
250,-0.162807,0.000908,-0.196142,0.032203,0.030475,0.032747,-2.516456,-0.667918,1.365633
250,-0.086645,0.109689,-0.454874,0.030541,0.034046,0.030913,-0.990954,-0.386003,1.561746
250,-0.073845,0.048092,-0.300377,0.034533,0.038497,0.034954,-1.848593,-0.394230,1.560393
250,0.102338,-0.017262,-0.157044,0.023762,0.020889,0.022718,2.680190,-0.650170,1.706065
250,0.019000,0.016199,-0.222104,0.040436,0.038266,0.041118,2.245270,-0.397726,1.579246
