label,x,y,z,w,h,l,roll,pitch,yaw
125,-0.178150,0.011158,-0.188039,0.023309,0.020490,0.022284,-2.082864,-1.043830,0.913978
125,-0.191502,0.081057,-0.297781,0.017202,0.016279,0.017493,-1.922098,-0.693291,1.308106
250,-0.323059,0.243280,-0.525784,0.018208,0.021231,0.021250,0.180471,0.963303,1.789459
250,-0.104724,0.220758,-0.491279,0.030223,0.026569,0.028895,-0.643315,-0.015412,1.048689
125,0.186846,0.230189,-0.510991,0.009550,0.011135,0.011145,-0.227793,0.956441,1.294368
125,-0.011668,0.035970,-0.228767,0.010000,0.008791,0.009561,0.844150,-0.563806,-2.698117
250,-0.087088,0.099606,-0.314112,0.025895,0.030193,0.030221,-1.625296,-0.613195,1.381899
125,0.297924,0.112371,-0.340132,0.009550,0.011135,0.011145,-0.974191,-0.032500,-0.022065
125,0.222446,0.210494,-0.469194,0.036535,0.032117,0.034929,-0.404164,-0.587058,1.566044
125,0.272624,0.158290,-0.399906,0.026487,0.030883,0.030912,-1.032266,-0.591143,1.560422
125,0.004976,0.025626,-0.210822,0.011862,0.011296,0.012265,0.786546,-0.651703,-2.597394
250,0.115584,0.255699,-0.548279,0.024850,0.023664,0.025693,0.156497,-0.586370,1.572680
250,0.218217,0.028403,-0.197340,0.040523,0.035622,0.038742,-2.781317,-0.605609,1.566536
250,0.078020,0.006488,-0.173057,0.031137,0.034711,0.031517,2.779957,-0.605604,1.575072
250,0.135776,0.234347,-0.505782,0.035450,0.031163,0.033892,0.083141,-0.296708,1.600529
250,-0.254282,0.248462,-0.531434,0.034049,0.032222,0.034624,-0.161414,-0.421175,1.536475
