label,x,y,z,w,h,l,roll,pitch,yaw
250,0.028386,0.043480,-0.270848,0.038893,0.037037,0.040214,-1.971618,-0.301068,1.561167
125,0.129348,0.116202,-0.498664,0.010000,0.008791,0.009561,1.167578,0.728442,2.864892
125,0.419769,0.111544,-0.502535,0.029629,0.026046,0.028327,-0.647848,-0.289185,1.564485
250,0.150825,0.049810,-0.296185,0.030753,0.035858,0.035891,1.912297,-0.300516,1.580651
250,0.145804,0.100569,-0.468727,0.026970,0.031447,0.031476,0.860184,-0.290639,1.578723
125,-0.133899,0.009410,-0.192096,0.010000,0.008791,0.009561,-0.392464,-1.248345,-1.159283
125,-0.075222,0.057762,-0.358286,0.011202,0.009847,0.010710,-1.407067,-0.275399,1.411612
125,0.090669,0.057771,-0.331922,0.014769,0.014064,0.015270,-1.273067,-0.061322,-0.018803
125,-0.021231,0.035495,-0.237697,0.038884,0.043347,0.039358,-2.266025,-0.303568,1.562766
125,-0.061194,0.136812,-0.590142,0.027920,0.024544,0.026693,-0.358345,0.351580,1.335541
250,0.047307,0.114770,-0.523727,0.028542,0.027181,0.029511,-0.805767,0.205752,1.050776
250,0.072383,0.074272,-0.365238,0.038791,0.034100,0.037086,-1.474568,-0.296207,1.560387
250,-0.156101,0.111379,-0.495435,0.033488,0.029438,0.032016,0.010832,-0.287153,1.570910
250,0.202706,0.045208,-0.281273,0.036833,0.034857,0.037455,2.195779,-0.303014,1.579278
250,0.124461,0.024278,-0.218758,0.031989,0.030463,0.033075,2.232407,-0.303306,1.579048
