label,x,y,z,w,h,l,roll,pitch,yaw
125,0.251285,0.121558,-0.493638,0.010982,0.010458,0.011354,-0.931464,0.731186,0.460827
125,0.243137,0.105067,-0.465586,0.017732,0.016780,0.018031,-0.732529,0.182461,0.961455
125,0.256792,0.042526,-0.328490,0.026176,0.024927,0.027065,-1.827737,-0.462783,1.560002
125,0.207441,0.101496,-0.442876,0.030687,0.029223,0.031729,-0.754000,-0.452940,1.563156
125,-0.023749,0.000364,-0.244811,0.023015,0.025657,0.023296,2.047953,-0.727558,2.025769
250,0.029669,0.008159,-0.237619,0.042884,0.037698,0.040999,2.544599,-0.468496,1.577071
250,-0.092062,0.080564,-0.397255,0.033938,0.032318,0.035090,1.351188,-0.449066,1.630004
125,-0.264599,0.144026,-0.542567,0.009707,0.010822,0.009826,-0.557952,1.019792,0.938582
250,-0.247387,0.044387,-0.316850,0.042577,0.040292,0.043295,-2.086459,-0.465168,1.561087
250,-0.238904,0.096336,-0.437409,0.022137,0.025811,0.025835,-0.819151,-0.453403,1.562643
125,0.303051,0.069151,-0.395785,0.011483,0.010095,0.010979,-1.350426,-0.448051,1.506084
250,0.259125,0.071804,-0.372440,0.037146,0.032654,0.035513,-1.450928,-0.459047,1.559715
250,0.191058,0.167773,-0.586008,0.019802,0.017407,0.018932,-0.246868,-0.070479,1.463621
