label,x,y,z,w,h,l,roll,pitch,yaw
250,0.304782,0.159261,-0.435153,0.034595,0.032739,0.035179,0.911030,-0.591480,1.580354
250,0.222938,0.126847,-0.387185,0.033938,0.032318,0.035090,1.341461,-0.586177,1.634828
125,0.050401,0.209609,-0.522438,0.009707,0.010822,0.009826,-0.426645,0.904532,1.046539
125,-0.127086,0.016489,-0.240906,0.013277,0.015481,0.015496,0.740394,-0.704108,-2.525244
125,-0.095085,0.002446,-0.206820,0.032019,0.030491,0.033106,2.608692,-0.837310,1.735038
125,-0.166399,0.087587,-0.339453,0.019310,0.021527,0.019546,1.697227,-0.598883,1.582796
125,-0.057681,-0.007770,-0.196997,0.021402,0.024955,0.024978,2.861013,-0.856680,1.659369
250,0.067613,0.080000,-0.312491,0.042577,0.040292,0.043295,-2.084845,-0.602531,1.560263
250,0.076096,0.147968,-0.424801,0.022137,0.025811,0.025835,-0.817806,-0.590768,1.561970
250,-0.242794,0.130479,-0.389423,0.032514,0.037911,0.037946,1.367233,-0.595599,1.582643
250,0.506058,0.239081,-0.562217,0.019802,0.017407,0.018932,-0.231899,-0.207048,1.461545
